"","long","lat","species","continent","year"
"1",-114.157769,43.3136,"Mantis religiosa","NORTH_AMERICA",2018
"2",-118.306652,34.049401,"Mantis religiosa","NORTH_AMERICA",2025
"3",-121.778392,36.684499,"Mantis religiosa","NORTH_AMERICA",2023
"4",-122.874935,45.88862,"Mantis religiosa","NORTH_AMERICA",2019
"5",-122.797722,45.646038,"Mantis religiosa","NORTH_AMERICA",2020
"6",-119.400987,49.943762,"Mantis religiosa","NORTH_AMERICA",2018
"7",-117.173942,46.725995,"Mantis religiosa","NORTH_AMERICA",2021
"8",-121.741937,37.292159,"Mantis religiosa","NORTH_AMERICA",2024
"9",-118.322461,46.003693,"Mantis religiosa","NORTH_AMERICA",2025
"10",-109.55376,38.572101,"Mantis religiosa","NORTH_AMERICA",2016
"11",-123.201579,43.332568,"Mantis religiosa","NORTH_AMERICA",2025
"12",-123.274609,38.584259,"Mantis religiosa","NORTH_AMERICA",2025
"13",-122.611049,45.499241,"Mantis religiosa","NORTH_AMERICA",2022
"14",-120.324067,47.361462,"Mantis religiosa","NORTH_AMERICA",2022
"15",-122.276663,45.405555,"Mantis religiosa","NORTH_AMERICA",2024
"16",-111.9317,40.756469,"Mantis religiosa","NORTH_AMERICA",2023
"17",-116.919472,32.713322,"Mantis religiosa","NORTH_AMERICA",2020
"18",-121.740384,37.203148,"Mantis religiosa","NORTH_AMERICA",2022
"19",-111.86335,40.873531,"Mantis religiosa","NORTH_AMERICA",2022
"20",-117.009075,46.724892,"Mantis religiosa","NORTH_AMERICA",2021
"21",-117.370773,47.734065,"Mantis religiosa","NORTH_AMERICA",2022
"22",-121.166902,45.596043,"Mantis religiosa","NORTH_AMERICA",2025
"23",-121.503296,45.812051,"Mantis religiosa","NORTH_AMERICA",2017
"24",-121.568837,45.702964,"Mantis religiosa","NORTH_AMERICA",2025
"25",-111.801792,40.343509,"Mantis religiosa","NORTH_AMERICA",2022
"26",-120.881019,38.811159,"Mantis religiosa","NORTH_AMERICA",2024
"27",-118.459397,34.352787,"Mantis religiosa","NORTH_AMERICA",2024
"28",-121.760245,42.208099,"Mantis religiosa","NORTH_AMERICA",2023
"29",-122.302658,38.295747,"Mantis religiosa","NORTH_AMERICA",2025
"30",-122.625528,38.244255,"Mantis religiosa","NORTH_AMERICA",2023
"31",-111.818205,41.772708,"Mantis religiosa","NORTH_AMERICA",2020
"32",-119.608025,49.127674,"Mantis religiosa","NORTH_AMERICA",2024
"33",-122.585342,49.051628,"Mantis religiosa","NORTH_AMERICA",2022
"34",-119.517926,49.052263,"Mantis religiosa","NORTH_AMERICA",2022
"35",-119.401695,50.182667,"Mantis religiosa","NORTH_AMERICA",2024
"36",-122.318354,45.33249,"Mantis religiosa","NORTH_AMERICA",2024
"37",-116.88513,32.912709,"Mantis religiosa","NORTH_AMERICA",2020
"38",-122.938748,42.420994,"Mantis religiosa","NORTH_AMERICA",2019
"39",-119.581751,48.368906,"Mantis religiosa","NORTH_AMERICA",2022
"40",-116.177684,43.621991,"Mantis religiosa","NORTH_AMERICA",2023
"41",-120.740139,47.671239,"Mantis religiosa","NORTH_AMERICA",2021
"42",-117.562328,47.937559,"Mantis religiosa","NORTH_AMERICA",2021
"43",-120.336385,46.307306,"Mantis religiosa","NORTH_AMERICA",2024
"44",-119.672222,49.369288,"Mantis religiosa","NORTH_AMERICA",2024
"45",-123.039219,44.026228,"Mantis religiosa","NORTH_AMERICA",2014
"46",-117.667126,49.325013,"Mantis religiosa","NORTH_AMERICA",2024
"47",-108.354003,39.111,"Mantis religiosa","NORTH_AMERICA",2023
"48",-105.205582,40.42448,"Mantis religiosa","NORTH_AMERICA",2019
"49",-112.3606,42.68274,"Mantis religiosa","NORTH_AMERICA",2021
"50",-112.450992,42.895569,"Mantis religiosa","NORTH_AMERICA",2021
"51",-117.23239,46.509912,"Mantis religiosa","NORTH_AMERICA",2021
"52",-122.560664,46.943356,"Mantis religiosa","NORTH_AMERICA",2024
"53",-117.225097,45.350567,"Mantis religiosa","NORTH_AMERICA",2023
"54",-99.171744,19.519825,"Mantis religiosa","NORTH_AMERICA",2024
"55",-119.639988,47.142608,"Mantis religiosa","NORTH_AMERICA",2024
"56",-117.578084,49.012893,"Mantis religiosa","NORTH_AMERICA",2022
"57",-119.637668,49.565391,"Mantis religiosa","NORTH_AMERICA",2020
"58",-119.516296,49.519685,"Mantis religiosa","NORTH_AMERICA",2014
"59",-121.85484,37.166665,"Mantis religiosa","NORTH_AMERICA",2024
"60",-114.030155,47.828568,"Mantis religiosa","NORTH_AMERICA",2024
"61",-123.173941,42.457419,"Mantis religiosa","NORTH_AMERICA",2024
"62",-119.31038,46.267799,"Mantis religiosa","NORTH_AMERICA",2024
"63",-106.526321,35.084119,"Mantis religiosa","NORTH_AMERICA",2023
"64",-111.994753,41.068559,"Mantis religiosa","NORTH_AMERICA",2019
"65",-119.730812,39.492455,"Mantis religiosa","NORTH_AMERICA",2021
"66",-118.085513,36.571301,"Mantis religiosa","NORTH_AMERICA",2024
"67",-121.310513,39.438882,"Mantis religiosa","NORTH_AMERICA",2024
"68",-106.6718,34.979778,"Mantis religiosa","NORTH_AMERICA",2024
"69",-116.673069,33.110724,"Mantis religiosa","NORTH_AMERICA",2023
"70",-123.09024,43.993954,"Mantis religiosa","NORTH_AMERICA",2022
"71",-109.279883,34.098778,"Mantis religiosa","NORTH_AMERICA",2024
"72",-118.955946,34.155505,"Mantis religiosa","NORTH_AMERICA",2021
"73",-121.332108,38.584253,"Mantis religiosa","NORTH_AMERICA",2020
"74",-122.343011,40.48503,"Mantis religiosa","NORTH_AMERICA",2023
"75",-109.780909,35.066082,"Mantis religiosa","NORTH_AMERICA",2017
"76",-121.391503,45.680687,"Mantis religiosa","NORTH_AMERICA",2021
"77",-122.684791,38.596512,"Mantis religiosa","NORTH_AMERICA",2019
"78",-121.787758,38.536963,"Mantis religiosa","NORTH_AMERICA",2023
"79",-112.263045,40.595236,"Mantis religiosa","NORTH_AMERICA",2024
"80",-120.526618,38.626864,"Mantis religiosa","NORTH_AMERICA",2019
"81",-120.041436,34.693608,"Mantis religiosa","NORTH_AMERICA",2024
"82",-121.384575,39.124264,"Mantis religiosa","NORTH_AMERICA",2023
"83",-121.821467,39.719479,"Mantis religiosa","NORTH_AMERICA",2020
"84",-111.463057,40.02818,"Mantis religiosa","NORTH_AMERICA",2022
"85",-122.40832,39.04012,"Mantis religiosa","NORTH_AMERICA",2019
"86",-112.30368,40.562531,"Mantis religiosa","NORTH_AMERICA",2024
"87",-110.170325,34.911725,"Mantis religiosa","NORTH_AMERICA",2024
"88",-119.357972,38.799222,"Mantis religiosa","NORTH_AMERICA",2024
"89",-120.095052,37.403295,"Mantis religiosa","NORTH_AMERICA",2024
"90",-122.197013,40.39683,"Mantis religiosa","NORTH_AMERICA",2024
"91",-109.294922,38.568611,"Mantis religiosa","NORTH_AMERICA",2016
"92",-121.252297,38.814728,"Mantis religiosa","NORTH_AMERICA",2022
"93",-106.014269,35.896828,"Mantis religiosa","NORTH_AMERICA",2024
"94",-121.21095,38.647942,"Mantis religiosa","NORTH_AMERICA",2020
"95",-113.065398,37.676796,"Mantis religiosa","NORTH_AMERICA",2023
"96",-109.246031,38.690565,"Mantis religiosa","NORTH_AMERICA",2024
"97",-122.310472,40.631913,"Mantis religiosa","NORTH_AMERICA",2024
"98",-112.079867,41.124028,"Mantis religiosa","NORTH_AMERICA",2023
"99",-122.016895,37.422291,"Mantis religiosa","NORTH_AMERICA",2019
"100",-120.641578,38.424787,"Mantis religiosa","NORTH_AMERICA",2023
"101",-119.83214,39.552274,"Mantis religiosa","NORTH_AMERICA",2022
"102",-121.182655,36.502228,"Mantis religiosa","NORTH_AMERICA",2020
"103",-120.428062,37.363403,"Mantis religiosa","NORTH_AMERICA",2021
"104",-122.914008,38.392753,"Mantis religiosa","NORTH_AMERICA",2019
"105",-110.757891,39.569025,"Mantis religiosa","NORTH_AMERICA",2024
"106",-119.555781,36.712962,"Mantis religiosa","NORTH_AMERICA",2024
"107",-121.830159,38.460975,"Mantis religiosa","NORTH_AMERICA",2019
"108",-119.731857,37.402985,"Mantis religiosa","NORTH_AMERICA",2024
"109",-120.853755,38.122543,"Mantis religiosa","NORTH_AMERICA",2024
"110",-120.027863,47.07251,"Mantis religiosa","NORTH_AMERICA",2024
"111",-119.202614,46.194905,"Mantis religiosa","NORTH_AMERICA",2022
"112",-111.595806,40.142875,"Mantis religiosa","NORTH_AMERICA",2021
"113",-122.675866,38.339034,"Mantis religiosa","NORTH_AMERICA",2022
"114",-117.033668,33.084867,"Mantis religiosa","NORTH_AMERICA",2024
"115",-109.174612,40.423762,"Mantis religiosa","NORTH_AMERICA",2021
"116",-120.86553,41.275313,"Mantis religiosa","NORTH_AMERICA",2024
"117",-111.397999,40.917051,"Mantis religiosa","NORTH_AMERICA",2023
"118",-116.534988,43.662605,"Mantis religiosa","NORTH_AMERICA",2024
"119",-121.560112,41.820128,"Mantis religiosa","NORTH_AMERICA",2024
"120",-108.620265,37.356889,"Mantis religiosa","NORTH_AMERICA",2024
"121",-121.797462,38.695658,"Mantis religiosa","NORTH_AMERICA",2024
"122",-119.226596,47.063504,"Mantis religiosa","NORTH_AMERICA",2019
"123",-104.41285,33.430958,"Mantis religiosa","NORTH_AMERICA",2024
"124",-122.372626,41.907951,"Mantis religiosa","NORTH_AMERICA",2019
"125",-121.93268,37.574786,"Mantis religiosa","NORTH_AMERICA",2020
"126",-123.288413,44.560375,"Mantis religiosa","NORTH_AMERICA",2021
"127",-122.043433,39.190338,"Mantis religiosa","NORTH_AMERICA",2016
"128",-120.69307,35.296733,"Mantis religiosa","NORTH_AMERICA",2023
"129",-121.526535,41.757554,"Mantis religiosa","NORTH_AMERICA",2024
"130",-117.45236,45.94596,"Mantis religiosa","NORTH_AMERICA",2005
"131",-120.402183,47.800663,"Mantis religiosa","NORTH_AMERICA",2023
"132",-120.703147,38.251438,"Mantis religiosa","NORTH_AMERICA",2024
"133",-118.670617,34.583777,"Mantis religiosa","NORTH_AMERICA",2024
"134",-121.315887,44.049611,"Mantis religiosa","NORTH_AMERICA",2024
"135",-120.053703,47.83633,"Mantis religiosa","NORTH_AMERICA",2017
"136",-112.735057,36.858273,"Mantis religiosa","NORTH_AMERICA",2024
"137",-119.859917,37.79707,"Mantis religiosa","NORTH_AMERICA",2022
"138",-121.374175,38.037331,"Mantis religiosa","NORTH_AMERICA",2015
"139",-121.936659,47.886711,"Mantis religiosa","NORTH_AMERICA",2024
"140",-122.580333,45.575917,"Mantis religiosa","NORTH_AMERICA",2024
"141",-114.005478,46.2807,"Mantis religiosa","NORTH_AMERICA",2024
"142",-121.652515,39.647935,"Mantis religiosa","NORTH_AMERICA",2020
"143",-120.167337,50.649895,"Mantis religiosa","NORTH_AMERICA",2024
"144",-115.144049,43.081861,"Mantis religiosa","NORTH_AMERICA",2024
"145",-115.584166,40.282916,"Mantis religiosa","NORTH_AMERICA",2020
"146",-118.657067,34.536678,"Mantis religiosa","NORTH_AMERICA",2024
"147",-112.048108,41.524944,"Mantis religiosa","NORTH_AMERICA",2024
"148",-107.311946,39.502464,"Mantis religiosa","NORTH_AMERICA",2024
"149",-107.621444,38.859596,"Mantis religiosa","NORTH_AMERICA",2021
"150",-122.32861,41.329033,"Mantis religiosa","NORTH_AMERICA",2019
"151",-121.537632,37.772327,"Mantis religiosa","NORTH_AMERICA",2018
"152",-121.089219,40.014122,"Mantis religiosa","NORTH_AMERICA",2024
"153",-122.514619,45.792299,"Mantis religiosa","NORTH_AMERICA",2024
"154",-111.887297,41.947983,"Mantis religiosa","NORTH_AMERICA",2022
"155",-122.863585,46.553706,"Mantis religiosa","NORTH_AMERICA",2022
"156",-119.082558,38.049461,"Mantis religiosa","NORTH_AMERICA",2024
"157",-121.229833,39.253866,"Mantis religiosa","NORTH_AMERICA",2024
"158",-122.583466,44.135963,"Mantis religiosa","NORTH_AMERICA",2024
"159",-114.382778,42.588056,"Mantis religiosa","NORTH_AMERICA",2020
"160",-118.268589,43.653394,"Mantis religiosa","NORTH_AMERICA",2024
"161",-123.268495,42.190078,"Mantis religiosa","NORTH_AMERICA",2021
"162",-106.716597,34.726447,"Mantis religiosa","NORTH_AMERICA",2024
"163",-122.318176,45.560241,"Mantis religiosa","NORTH_AMERICA",2023
"164",-121.269797,39.339404,"Mantis religiosa","NORTH_AMERICA",2022
"165",-116.785194,43.126264,"Mantis religiosa","NORTH_AMERICA",2023
"166",-119.427917,36.348003,"Mantis religiosa","NORTH_AMERICA",2024
"167",-121.563114,38.574568,"Mantis religiosa","NORTH_AMERICA",2023
"168",-116.832812,47.659876,"Mantis religiosa","NORTH_AMERICA",2024
"169",-123.31931,45.568266,"Mantis religiosa","NORTH_AMERICA",2022
"170",-121.774502,37.658614,"Mantis religiosa","NORTH_AMERICA",2016
"171",-108.289711,37.369739,"Mantis religiosa","NORTH_AMERICA",2024
"172",-121.449447,38.407558,"Mantis religiosa","NORTH_AMERICA",2024
"173",-123.189954,40.551496,"Mantis religiosa","NORTH_AMERICA",2024
"174",-121.44853,43.841507,"Mantis religiosa","NORTH_AMERICA",2020
"175",-120.175574,39.902827,"Mantis religiosa","NORTH_AMERICA",2024
"176",-114.199829,39.011324,"Mantis religiosa","NORTH_AMERICA",2023
"177",-122.935978,46.089135,"Mantis religiosa","NORTH_AMERICA",2023
"178",-111.652322,40.022986,"Mantis religiosa","NORTH_AMERICA",2019
"179",-114.688363,41.942935,"Mantis religiosa","NORTH_AMERICA",2024
"180",-103.48204,43.435406,"Mantis religiosa","NORTH_AMERICA",2024
"181",-119.797745,36.767841,"Mantis religiosa","NORTH_AMERICA",2012
"182",-116.918853,44.013622,"Mantis religiosa","NORTH_AMERICA",2024
"183",-121.560905,41.763722,"Mantis religiosa","NORTH_AMERICA",2024
"184",-123.329385,44.707719,"Mantis religiosa","NORTH_AMERICA",2010
"185",-105.933753,35.643647,"Mantis religiosa","NORTH_AMERICA",2019
"186",-120.136967,48.4777,"Mantis religiosa","NORTH_AMERICA",2023
"187",-120.079079,47.645992,"Mantis religiosa","NORTH_AMERICA",2021
"188",-119.842378,39.373363,"Mantis religiosa","NORTH_AMERICA",2018
"189",-119.162892,36.692777,"Mantis religiosa","NORTH_AMERICA",2024
"190",-116.639432,33.038994,"Mantis religiosa","NORTH_AMERICA",2024
"191",-119.727837,39.736157,"Mantis religiosa","NORTH_AMERICA",2019
"192",-105.071,39.441167,"Mantis religiosa","NORTH_AMERICA",2014
"193",-114.034053,46.862765,"Mantis religiosa","NORTH_AMERICA",2024
"194",-122.21961,40.183154,"Mantis religiosa","NORTH_AMERICA",2019
"195",-122.921112,38.718056,"Mantis religiosa","NORTH_AMERICA",2019
"196",-120.175022,41.534097,"Mantis religiosa","NORTH_AMERICA",2024
"197",-120.021642,47.84012,"Mantis religiosa","NORTH_AMERICA",2024
"198",-116.49847,49.098438,"Mantis religiosa","NORTH_AMERICA",2021
"199",-103.235511,44.058117,"Mantis religiosa","NORTH_AMERICA",2021
"200",-121.262712,44.259783,"Mantis religiosa","NORTH_AMERICA",2022
"201",-112.274925,42.591763,"Mantis religiosa","NORTH_AMERICA",2024
"202",-107.749467,38.575437,"Mantis religiosa","NORTH_AMERICA",2024
"203",-116.924545,43.478447,"Mantis religiosa","NORTH_AMERICA",2021
"204",-124.030794,41.328275,"Mantis religiosa","NORTH_AMERICA",2024
"205",-112.215502,40.975775,"Mantis religiosa","NORTH_AMERICA",2019
"206",-116.588278,46.002442,"Mantis religiosa","NORTH_AMERICA",2023
"207",-105.292,40.424255,"Mantis religiosa","NORTH_AMERICA",2024
"208",-111.570436,35.203694,"Mantis religiosa","NORTH_AMERICA",2023
"209",-116.666512,43.560867,"Mantis religiosa","NORTH_AMERICA",2009
"210",-119.652214,48.589683,"Mantis religiosa","NORTH_AMERICA",2024
"211",-119.767403,39.163798,"Mantis religiosa","NORTH_AMERICA",2017
"212",-121.594795,36.999612,"Mantis religiosa","NORTH_AMERICA",2022
"213",-115.899138,43.305672,"Mantis religiosa","NORTH_AMERICA",2024
"214",-119.867883,49.204058,"Mantis religiosa","NORTH_AMERICA",2021
"215",-120.347866,37.634719,"Mantis religiosa","NORTH_AMERICA",2024
"216",-105.301007,40.223886,"Mantis religiosa","NORTH_AMERICA",2019
"217",-121.017235,38.675903,"Mantis religiosa","NORTH_AMERICA",2024
"218",-123.305259,44.334256,"Mantis religiosa","NORTH_AMERICA",2023
"219",-117.743347,40.963475,"Mantis religiosa","NORTH_AMERICA",2023
"220",-114.162916,47.69268,"Mantis religiosa","NORTH_AMERICA",2022
"221",-120.19285,34.611144,"Mantis religiosa","NORTH_AMERICA",2022
"222",-106.070197,36.063664,"Mantis religiosa","NORTH_AMERICA",2024
"223",-120.577357,37.620401,"Mantis religiosa","NORTH_AMERICA",2024
"224",-117.400539,47.8045,"Mantis religiosa","NORTH_AMERICA",2020
"225",-121.141949,37.454858,"Mantis religiosa","NORTH_AMERICA",2016
"226",-110.814374,39.589492,"Mantis religiosa","NORTH_AMERICA",2023
"227",-123.035603,44.048805,"Mantis religiosa","NORTH_AMERICA",2023
"228",-107.732786,39.553174,"Mantis religiosa","NORTH_AMERICA",2024
"229",-122.451321,48.939978,"Mantis religiosa","NORTH_AMERICA",2023
"230",-108.702104,39.110745,"Mantis religiosa","NORTH_AMERICA",2024
"231",-116.100494,42.999973,"Mantis religiosa","NORTH_AMERICA",2024
"232",-122.641884,41.732479,"Mantis religiosa","NORTH_AMERICA",2022
"233",-122.867045,45.494284,"Mantis religiosa","NORTH_AMERICA",2024
"234",-123.238395,44.098431,"Mantis religiosa","NORTH_AMERICA",2024
"235",-120.337433,38.48293,"Mantis religiosa","NORTH_AMERICA",2024
"236",-108.176125,39.35637,"Mantis religiosa","NORTH_AMERICA",2024
"237",-119.085175,46.661606,"Mantis religiosa","NORTH_AMERICA",2024
"238",-119.726203,45.680963,"Mantis religiosa","NORTH_AMERICA",2024
"239",-111.755299,40.329791,"Mantis religiosa","NORTH_AMERICA",2008
"240",-116.460825,32.902119,"Mantis religiosa","NORTH_AMERICA",2024
"241",-119.823985,38.996833,"Mantis religiosa","NORTH_AMERICA",2022
"242",-118.666715,45.679588,"Mantis religiosa","NORTH_AMERICA",2022
"243",-111.640731,37.776158,"Mantis religiosa","NORTH_AMERICA",2024
"244",-123.156976,45.020003,"Mantis religiosa","NORTH_AMERICA",2021
"245",-119.470477,49.030242,"Mantis religiosa","NORTH_AMERICA",2024
"246",-123.104523,47.211517,"Mantis religiosa","NORTH_AMERICA",2023
"247",-121.299948,38.254637,"Mantis religiosa","NORTH_AMERICA",2016
"248",-117.413146,47.537065,"Mantis religiosa","NORTH_AMERICA",2020
"249",-114.171997,46.092322,"Mantis religiosa","NORTH_AMERICA",2024
"250",-118.748927,42.986763,"Mantis religiosa","NORTH_AMERICA",2024
"251",-119.983751,37.52921,"Mantis religiosa","NORTH_AMERICA",2024
"252",-120.244408,39.677483,"Mantis religiosa","NORTH_AMERICA",2024
"253",-112.012889,41.532486,"Mantis religiosa","NORTH_AMERICA",2021
"254",-123.259554,45.53703,"Mantis religiosa","NORTH_AMERICA",2024
"255",-118.236592,34.666998,"Mantis religiosa","NORTH_AMERICA",2024
"256",-116.005744,46.210817,"Mantis religiosa","NORTH_AMERICA",2017
"257",-118.431655,49.108259,"Mantis religiosa","NORTH_AMERICA",2024
"258",-116.467433,48.455576,"Mantis religiosa","NORTH_AMERICA",2024
"259",-124.378057,49.234889,"Mantis religiosa","NORTH_AMERICA",2024
"260",-118.533403,42.542697,"Mantis religiosa","NORTH_AMERICA",2024
"261",-123.028236,44.934903,"Mantis religiosa","NORTH_AMERICA",2019
"262",-119.224503,50.281925,"Mantis religiosa","NORTH_AMERICA",2023
"263",-123.293121,43.020113,"Mantis religiosa","NORTH_AMERICA",2024
"264",-109.496172,38.539438,"Mantis religiosa","NORTH_AMERICA",2024
"265",-117.529458,49.40293,"Mantis religiosa","NORTH_AMERICA",2022
"266",-107.796669,39.538055,"Mantis religiosa","NORTH_AMERICA",2017
"267",-106.272878,35.78176,"Mantis religiosa","NORTH_AMERICA",2019
"268",-117.613448,49.056494,"Mantis religiosa","NORTH_AMERICA",2021
"269",-119.044982,43.585808,"Mantis religiosa","NORTH_AMERICA",2023
"270",-118.356786,49.014371,"Mantis religiosa","NORTH_AMERICA",2023
"271",-119.290358,34.301062,"Mantis religiosa","NORTH_AMERICA",2020
"272",-122.239207,38.294579,"Mantis religiosa","NORTH_AMERICA",2024
"273",-119.769226,45.83432,"Mantis religiosa","NORTH_AMERICA",2024
"274",-117.259651,47.546905,"Mantis religiosa","NORTH_AMERICA",2021
"275",-120.991011,46.483443,"Mantis religiosa","NORTH_AMERICA",2024
"276",-103.256332,44.006805,"Mantis religiosa","NORTH_AMERICA",2024
"277",-118.994987,46.202577,"Mantis religiosa","NORTH_AMERICA",2023
"278",-112.068405,40.508338,"Mantis religiosa","NORTH_AMERICA",2024
"279",-120.000381,46.232525,"Mantis religiosa","NORTH_AMERICA",2024
"280",-114.008286,46.709717,"Mantis religiosa","NORTH_AMERICA",2024
"281",-119.953015,47.030208,"Mantis religiosa","NORTH_AMERICA",2024
"282",-122.86947,42.277162,"Mantis religiosa","NORTH_AMERICA",2024
"283",-118.583257,43.447488,"Mantis religiosa","NORTH_AMERICA",2024
"284",-107.823422,38.452289,"Mantis religiosa","NORTH_AMERICA",2024
"285",-120.690505,35.62598,"Mantis religiosa","NORTH_AMERICA",2019
"286",-122.663019,42.591721,"Mantis religiosa","NORTH_AMERICA",2024
"287",-117.275367,34.22768,"Mantis religiosa","NORTH_AMERICA",2024
"288",-118.372313,48.262408,"Mantis religiosa","NORTH_AMERICA",2024
"289",-117.828933,44.778158,"Mantis religiosa","NORTH_AMERICA",2019
"290",-107.941579,38.836374,"Mantis religiosa","NORTH_AMERICA",2024
"291",-108.496289,37.378751,"Mantis religiosa","NORTH_AMERICA",2024
"292",-114.079497,48.07117,"Mantis religiosa","NORTH_AMERICA",2024
"293",-121.819519,45.72863,"Mantis religiosa","NORTH_AMERICA",2021
"294",-118.291434,34.123565,"Mantis religiosa","NORTH_AMERICA",2022
"295",-121.790755,38.042998,"Mantis religiosa","NORTH_AMERICA",2023
"296",-113.47722,42.673095,"Mantis religiosa","NORTH_AMERICA",2024
"297",-122.944379,47.021103,"Mantis religiosa","NORTH_AMERICA",2020
"298",-122.267477,49.014271,"Mantis religiosa","NORTH_AMERICA",2023
"299",-122.24409,44.127954,"Mantis religiosa","NORTH_AMERICA",2023
"300",-112.012062,43.501631,"Mantis religiosa","NORTH_AMERICA",2021
"301",-120.600628,40.328947,"Mantis religiosa","NORTH_AMERICA",2020
"302",-108.80555,39.17334,"Mantis religiosa","NORTH_AMERICA",2024
"303",-112.979764,37.209308,"Mantis religiosa","NORTH_AMERICA",2024
"304",-118.492722,35.131638,"Mantis religiosa","NORTH_AMERICA",2021
"305",-119.1407,50.557014,"Mantis religiosa","NORTH_AMERICA",2021
"306",-119.561187,47.306809,"Mantis religiosa","NORTH_AMERICA",2024
"307",-109.68723,40.563929,"Mantis religiosa","NORTH_AMERICA",2024
"308",-111.548605,39.523309,"Mantis religiosa","NORTH_AMERICA",2022
"309",-121.149098,44.359618,"Mantis religiosa","NORTH_AMERICA",2021
"310",-116.7613,32.714747,"Mantis religiosa","NORTH_AMERICA",2021
"311",-122.78913,42.241426,"Mantis religiosa","NORTH_AMERICA",2024
"312",-120.1047,44.063236,"Mantis religiosa","NORTH_AMERICA",2024
"313",-123.157631,42.017667,"Mantis religiosa","NORTH_AMERICA",2024
"314",-105.29598,39.394446,"Mantis religiosa","NORTH_AMERICA",2024
"315",-116.771992,47.591476,"Mantis religiosa","NORTH_AMERICA",2022
"316",-108.726447,35.50225,"Mantis religiosa","NORTH_AMERICA",2024
